Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,day,minute,day_sin,day_cos,time_sin,time_cos,normalized_value
2012-01-01 00:00:00,-1.8,-3.9,86,4,8.0,101.24,Fog,1,0,0.0172133561558346,0.9998518392091162,0.0,1.0,0.8565744982254307
2012-01-01 01:00:00,-1.8,-3.7,87,4,8.0,101.24,Fog,1,60,0.0172133561558346,0.9998518392091162,0.2588190451025207,0.9659258262890684,0.8963043838177943
2012-01-01 02:00:00,-1.8,-3.4,89,7,4.0,101.26,"Freezing Drizzle,Fog",1,120,0.0172133561558346,0.9998518392091162,0.4999999999999999,0.8660254037844387,0.921279633992096
2012-01-01 03:00:00,-1.5,-3.2,88,6,4.0,101.27,"Freezing Drizzle,Fog",1,180,0.0172133561558346,0.9998518392091162,0.7071067811865476,0.7071067811865476,0.9297982267225088
2012-01-01 04:00:00,-1.5,-3.3,88,7,4.8,101.23,Fog,1,240,0.0172133561558346,0.9998518392091162,0.8660254037844386,0.5000000000000001,0.921279633992096
2012-01-01 05:00:00,-1.4,-3.3,87,9,6.4,101.27,Fog,1,300,0.0172133561558346,0.9998518392091162,0.9659258262890684,0.2588190451025207,0.8963043838177943
2012-01-01 06:00:00,-1.5,-3.1,89,7,6.4,101.29,Fog,1,360,0.0172133561558346,0.9998518392091162,1.0,6.123233995736766e-17,0.8565744982254307
2012-01-01 07:00:00,-1.4,-3.6,85,7,8.0,101.26,Fog,1,420,0.0172133561558346,0.9998518392091162,0.9659258262890684,-0.2588190451025208,0.804797503261384
2012-01-01 08:00:00,-1.4,-3.6,85,9,8.0,101.23,Fog,1,480,0.0172133561558346,0.9998518392091162,0.8660254037844387,-0.4999999999999998,0.7445019155669244
2012-01-01 09:00:00,-1.3,-3.1,88,15,4.0,101.2,Fog,1,540,0.0172133561558346,0.9998518392091162,0.7071067811865476,-0.7071067811865475,0.6797967798002591
2012-01-01 10:00:00,-1.0,-2.3,91,9,1.2,101.15,Fog,1,600,0.0172133561558346,0.9998518392091162,0.4999999999999999,-0.8660254037844387,0.6150916440335938
2012-01-01 11:00:00,-0.5,-2.1,89,7,4.0,100.98,Fog,1,660,0.0172133561558346,0.9998518392091162,0.258819045102521,-0.9659258262890682,0.5547960563391342
2012-01-01 12:00:00,-0.2,-2.0,88,9,4.8,100.79,Fog,1,720,0.0172133561558346,0.9998518392091162,1.2246467991473532e-16,-1.0,0.5030190613750877
2012-01-01 13:00:00,0.2,-1.7,87,13,4.8,100.58,Fog,1,780,0.0172133561558346,0.9998518392091162,-0.2588190451025203,-0.9659258262890684,0.4632891757827239
2012-01-01 14:00:00,0.8,-1.1,87,20,4.8,100.31,Fog,1,840,0.0172133561558346,0.9998518392091162,-0.5000000000000001,-0.8660254037844386,0.4383139256084223
